"@timestamp","@version","@version.keyword","_id","_ignored","_index","_score",arch,"arch.keyword",command,"command.keyword",compCS,"compCS.keyword","dest_ip","dest_ip.keyword","DestPort (dest_port)",duplicate,duration,"duration.keyword",encCS,"encCS.keyword",eventid,"eventid.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.dma_code","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.dma_code","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword",hassh,"hassh.keyword",hasshAlgorithms,"hasshAlgorithms.keyword",host,"host.keyword",input,"input.keyword","ip_rep","ip_rep.keyword",kexAlgs,"kexAlgs.keyword",keyAlgs,"keyAlgs.keyword",langCS,"langCS.keyword",macCS,"macCS.keyword",message,"option_byte","option_name","option_name.keyword",password,"password.keyword",path,"path.keyword",protocol,"protocol.keyword",sensor,"sensor.keyword",session,"session.keyword",shasum,"shasum.keyword",size,"src_ip","src_ip.keyword","src_port","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,ttylog,"ttylog.keyword","Type (type)","type.keyword",username,"username.keyword",uuid,"uuid.keyword",version,"version.keyword"
"Sep 10, 2026 @ 10:36:30.794",1,1,"Qbm_i6ABTLn6JNKsscCd","-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","73.5818521976471","73.5818521976471","-","-","cowrie.session.closed","cowrie.session.closed","Amazon.com, Inc.","Amazon.com, Inc.",16509,Boardman,Boardman,NA,NA,US,US,US,US,"United States","United States",810,"35.86.126.140","45.844","POINT (-119.705 45.8401)","-119.687",97818,97818,OR,OR,Oregon,Oregon,"America/Los_Angeles","America/Los_Angeles","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 73 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,169c9326a7b9,169c9326a7b9,"-","-","-","35.86.126.140","35.86.126.140","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 10:36:30.794","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 10:35:17.214",1,1,"17m-i6ABTLn6JNKslL9I","-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Amazon.com, Inc.","Amazon.com, Inc.",16509,Boardman,Boardman,NA,NA,US,US,US,US,"United States","United States",810,"35.86.126.140","45.844","POINT (-119.705 45.8401)","-119.687",97818,97818,OR,OR,Oregon,Oregon,"America/Los_Angeles","America/Los_Angeles","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 35.86.126.140:3662 (172.24.0.2:23) [session: 169c9326a7b9]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,169c9326a7b9,169c9326a7b9,"-","-","-","35.86.126.140","35.86.126.140",3662,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 10:35:17.214","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 10:21:40.866",1,1,SLmyi6ABTLn6JNKsH7ew,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","10.64799427986145","10.64799427986145","-","-","cowrie.session.closed","cowrie.session.closed","ON EMPRESAS S.A.C.","ON EMPRESAS S.A.C.",27843,Lima,Lima,SA,SA,PE,PE,PE,PE,Peru,Peru,"-","168.121.220.66","-12.047","POINT (-77.0305 -12.046)","-77","-","-",LMA,LMA,"Lima Province","Lima Province","America/Lima","America/Lima","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 10 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,fbe1a6983b79,fbe1a6983b79,"-","-","-","168.121.220.66","168.121.220.66","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 10:21:40.866","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 10:21:30.220",1,1,L7mxi6ABTLn6JNKs9Le5,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","ON EMPRESAS S.A.C.","ON EMPRESAS S.A.C.",27843,Lima,Lima,SA,SA,PE,PE,PE,PE,Peru,Peru,"-","168.121.220.66","-12.047","POINT (-77.0305 -12.046)","-77","-","-",LMA,LMA,"Lima Province","Lima Province","America/Lima","America/Lima","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 168.121.220.66:41890 (172.24.0.2:23) [session: fbe1a6983b79]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,fbe1a6983b79,fbe1a6983b79,"-","-","-","168.121.220.66","168.121.220.66",41890,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 10:21:30.220","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 10:21:06.281",1,1,Dbmxi6ABTLn6JNKslrfv,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","14.868474960327148","14.868474960327148","-","-","cowrie.session.closed","cowrie.session.closed",Rostelecom,Rostelecom,12389,Samara,Samara,EU,EU,RU,RU,RU,RU,Russia,Russia,"-","212.32.192.157","53.219","POINT (50.1509 53.2061)","50.156",404146,404146,SAM,SAM,"Samara Oblast","Samara Oblast","Europe/Samara","Europe/Samara","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 14 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,9a50703a75ea,9a50703a75ea,"-","-","-","212.32.192.157","212.32.192.157","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 10:21:06.281","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 10:20:51.414",1,1,8bmxi6ABTLn6JNKsXLZV,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect",Rostelecom,Rostelecom,12389,Samara,Samara,EU,EU,RU,RU,RU,RU,Russia,Russia,"-","212.32.192.157","53.219","POINT (50.1509 53.2061)","50.156",404146,404146,SAM,SAM,"Samara Oblast","Samara Oblast","Europe/Samara","Europe/Samara","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 212.32.192.157:23481 (172.24.0.2:23) [session: 9a50703a75ea]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,9a50703a75ea,9a50703a75ea,"-","-","-","212.32.192.157","212.32.192.157",23481,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 10:20:51.414","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:56:00.241",1,1,sLmai6ABTLn6JNKsna3K,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","1.2158138751983643","1.2158138751983643","-","-","cowrie.session.closed","cowrie.session.closed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7f309fdd6e6,b7f309fdd6e6,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:56:00.241","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:59.998",1,1,rrmai6ABTLn6JNKsna3K,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.login.failed","cowrie.login.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","login attempt [user/] failed","-","-","-","(blank)","(blank)","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7f309fdd6e6,b7f309fdd6e6,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:59.998","-","-",Cowrie,Cowrie,user,user,"273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:59.997",1,1,r7mai6ABTLn6JNKsna3K,"-","logstash-2026.09.10","-","-","-",DONT,DONT,"-","-","-","-","-","-","-","-","-","-","cowrie.telnet.option","cowrie.telnet.option","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Telnet DONT ECHO",1,ECHO,ECHO,"-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7f309fdd6e6,b7f309fdd6e6,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:59.997","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:59.026",1,1,qLmai6ABTLn6JNKsma3h,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 153.117.34.175:52275 (172.24.0.2:23) [session: b7f309fdd6e6]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,b7f309fdd6e6,b7f309fdd6e6,"-","-","-","153.117.34.175","153.117.34.175",52275,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:59.026","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:58.778",1,1,nLmai6ABTLn6JNKsla34,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","1.146583080291748","1.146583080291748","-","-","cowrie.session.closed","cowrie.session.closed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,ab7c1d7c2e2a,ab7c1d7c2e2a,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:58.778","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:58.553",1,1,m7mai6ABTLn6JNKsla34,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.login.failed","cowrie.login.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","login attempt [admin/GeNeXiS@19] failed","-","-","-","GeNeXiS@19","GeNeXiS@19","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,ab7c1d7c2e2a,ab7c1d7c2e2a,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:58.553","-","-",Cowrie,Cowrie,admin,admin,"273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:58.552",1,1,mrmai6ABTLn6JNKsla34,"-","logstash-2026.09.10","-","-","-",DONT,DONT,"-","-","-","-","-","-","-","-","-","-","cowrie.telnet.option","cowrie.telnet.option","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Telnet DONT ECHO",1,ECHO,ECHO,"-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,ab7c1d7c2e2a,ab7c1d7c2e2a,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:58.552","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:57.632",1,1,kLmai6ABTLn6JNKskq0P,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 153.117.34.175:52268 (172.24.0.2:23) [session: ab7c1d7c2e2a]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,ab7c1d7c2e2a,ab7c1d7c2e2a,"-","-","-","153.117.34.175","153.117.34.175",52268,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:57.632","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:57.394",1,1,k7mai6ABTLn6JNKskq0P,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","1.1195478439331055","1.1195478439331055","-","-","cowrie.session.closed","cowrie.session.closed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,a886b863d20d,a886b863d20d,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:57.394","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:57.178",1,1,krmai6ABTLn6JNKskq0P,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.login.failed","cowrie.login.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","login attempt [admin/admin] failed","-","-","-",admin,admin,"/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,a886b863d20d,a886b863d20d,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:57.178","-","-",Cowrie,Cowrie,admin,admin,"273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:57.177",1,1,kbmai6ABTLn6JNKskq0P,"-","logstash-2026.09.10","-","-","-",DONT,DONT,"-","-","-","-","-","-","-","-","-","-","cowrie.telnet.option","cowrie.telnet.option","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Telnet DONT ECHO",1,ECHO,ECHO,"-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,a886b863d20d,a886b863d20d,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:57.177","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
